0.40358203887615646,"[2 5 4 7 4 9 7 4 8 8 1 7 9 4 5 9 4 8 4 8 1 2 6 3 2 9 1 6 4 9 1 9 1 4 5 1 8
 4 5 2 5 4 2 8 1 7 3 6 5 1 9 3 6 4 1 9 4 1 5 2 4 9 2 4 5 1 8 1 5 1 7 2 9 2
 8 6 2 6 8 4 5 1 7 2 4 6 4]","[4 6 4 5 4 6 5 4 6 8 1 7 3 4 4 5 4 6 2 9 1 4 9 2 3 9 1 5 4 9 8 1 1 4 5 4 8
 4 7 1 5 4 5 5 3 4 3 3 5 2 9 1 7 4 8 8 4 8 2 7 4 9 2 2 5 1 8 1 5 4 7 2 8 1
 5 6 4 6 3 5 4 1 5 4 4 5 1]"
0.4260843731431967,"[2 5 4 7 4 9 7 4 8 8 1 7 9 4 5 9 4 8 4 8 1 2 6 3 2 9 1 6 4 9 1 9 1 4 5 1 8
 4 5 2 5 4 2 8 1 7 3 6 5 1 9 3 6 4 1 9 4 1 5 2 4 9 2 4 5 1 8 1 5 1 7 2 9 2
 8 6 2 6 8 4 5 1 7 2 4 6 4]","[4 7 2 5 4 6 5 4 6 8 1 7 9 4 5 5 4 6 2 9 1 4 6 2 3 9 1 5 4 9 2 5 1 2 5 1 8
 3 5 1 5 2 6 6 3 4 3 3 5 1 9 1 5 4 1 5 3 9 2 5 3 9 2 2 5 1 8 1 5 4 7 1 8 2
 5 5 4 6 9 5 5 1 5 4 1 5 1]"
0.5542162993143385,"[2 5 4 7 4 9 7 4 8 8 1 7 9 4 5 9 4 8 4 8 1 2 6 3 2 9 1 6 4 9 1 9 1 4 5 1 8
 4 5 2 5 4 2 8 1 7 3 6 5 1 9 3 6 4 1 9 4 1 5 2 4 9 2 4 5 1 8 1 5 1 7 2 9 2
 8 6 2 6 8 4 5 1 7 2 4 6 4]","[4 7 4 5 4 6 7 1 6 6 1 7 3 4 5 5 4 6 2 9 1 2 6 3 3 9 1 5 4 9 2 8 1 2 5 1 8
 4 5 1 5 4 5 5 5 7 3 6 5 2 9 3 7 4 8 6 4 9 4 5 8 9 4 4 7 1 8 1 5 1 7 2 8 2
 7 5 4 6 3 5 4 1 7 4 1 5 1]"
0.5016071074894604,"[2 5 4 7 4 9 7 4 8 8 1 7 9 4 5 9 4 8 4 8 1 2 6 3 2 9 1 6 4 9 1 9 1 4 5 1 8
 4 5 2 5 4 2 8 1 7 3 6 5 1 9 3 6 4 1 9 4 1 5 2 4 9 2 4 5 1 8 1 5 1 7 2 9 2
 8 6 2 6 8 4 5 1 7 2 4 6 4]","[4 7 1 5 4 6 5 4 6 8 1 7 3 5 4 5 4 6 2 9 1 2 6 3 3 9 1 5 4 9 8 1 1 2 5 1 8
 2 5 1 5 2 1 5 3 7 3 6 5 2 5 3 7 4 1 5 2 1 7 2 3 9 2 2 5 1 8 1 5 1 7 4 8 1
 5 5 4 6 3 5 4 1 5 4 1 5 1]"
0.503429250488074,"[2 5 4 7 4 9 7 4 8 8 1 7 9 4 5 9 4 8 4 8 1 2 6 3 2 9 1 6 4 9 1 9 1 4 5 1 8
 4 5 2 5 4 2 8 1 7 3 6 5 1 9 3 6 4 1 9 4 1 5 2 4 9 2 4 5 1 8 1 5 1 7 2 9 2
 8 6 2 6 8 4 5 1 7 2 4 6 4]","[4 7 2 5 4 6 5 4 6 8 1 7 3 7 4 5 3 6 2 7 1 8 9 3 3 9 1 5 4 9 8 8 1 2 5 1 8
 4 5 1 5 1 5 5 3 7 3 6 5 2 9 1 5 4 1 5 3 1 2 2 8 9 2 2 5 1 8 1 5 1 7 1 8 2
 9 6 4 6 9 4 5 1 5 2 1 5 1]"
0.4365692404908091,"[2 5 4 7 4 9 7 4 8 8 1 7 9 4 5 9 4 8 4 8 1 2 6 3 2 9 1 6 4 9 1 9 1 4 5 1 8
 4 5 2 5 4 2 8 1 7 3 6 5 1 9 3 6 4 1 9 4 1 5 2 4 9 2 4 5 1 8 1 5 1 7 2 9 2
 8 6 2 6 8 4 5 1 7 2 4 6 4]","[4 7 4 5 4 6 5 4 6 3 7 7 3 7 5 5 4 6 1 9 1 2 6 3 3 9 1 5 4 9 8 1 5 2 5 1 8
 4 8 1 5 2 5 5 3 5 3 6 5 2 9 1 5 4 2 8 3 9 2 5 4 9 2 2 5 1 8 1 5 1 5 1 8 2
 5 6 4 6 3 4 4 1 5 4 1 5 1]"
0.43968536909713385,"[2 5 4 7 4 9 7 4 8 8 1 7 9 4 5 9 4 8 4 8 1 2 6 3 2 9 1 6 4 9 1 9 1 4 5 1 8
 4 5 2 5 4 2 8 1 7 3 6 5 1 9 3 6 4 1 9 4 1 5 2 4 9 2 4 5 1 8 1 5 1 7 2 9 2
 8 6 2 6 8 4 5 1 7 2 4 6 4]","[4 7 1 5 4 6 7 4 6 8 1 7 3 7 4 6 4 6 2 9 1 4 9 1 3 9 1 5 4 9 8 1 1 2 5 1 8
 4 5 1 5 4 5 6 6 7 4 6 5 2 9 3 7 4 1 9 3 9 2 5 8 1 7 2 2 1 8 1 5 4 7 2 8 2
 5 6 4 6 3 4 4 1 5 4 1 7 1]"
0.4205094832545813,"[2 5 4 7 4 9 7 4 8 8 1 7 9 4 5 9 4 8 4 8 1 2 6 3 2 9 1 6 4 9 1 9 1 4 5 1 8
 4 5 2 5 4 2 8 1 7 3 6 5 1 9 3 6 4 1 9 4 1 5 2 4 9 2 4 5 1 8 1 5 1 7 2 9 2
 8 6 2 6 8 4 5 1 7 2 4 6 4]","[4 7 2 7 4 8 5 4 6 1 1 1 3 4 4 5 4 6 2 9 1 4 6 1 3 9 1 5 4 6 8 1 5 4 5 1 8
 4 5 1 5 2 5 5 3 7 3 6 5 2 9 1 7 1 1 5 1 1 2 2 4 8 2 2 5 1 8 1 7 1 7 1 8 2
 9 6 4 6 3 5 4 1 5 4 1 5 1]"
0.5234803685784077,"[2 5 4 7 4 9 7 4 8 8 1 7 9 4 5 9 4 8 4 8 1 2 6 3 2 9 1 6 4 9 1 9 1 4 5 1 8
 4 5 2 5 4 2 8 1 7 3 6 5 1 9 3 6 4 1 9 4 1 5 2 4 9 2 4 5 1 8 1 5 1 7 2 9 2
 8 6 2 6 8 4 5 1 7 2 4 6 4]","[4 7 4 5 4 6 4 4 6 4 1 9 3 4 4 5 4 6 8 9 1 4 9 3 3 9 1 5 4 9 2 9 1 2 5 1 8
 4 5 1 5 4 1 5 1 7 3 6 5 1 9 3 7 4 8 2 7 1 2 7 3 9 2 2 5 1 8 1 5 1 7 1 8 2
 9 6 4 6 3 5 4 1 5 4 4 5 1]"
0.5023333239019513,"[2 5 4 7 4 9 7 4 8 8 1 7 9 4 5 9 4 8 4 8 1 2 6 3 2 9 1 6 4 9 1 9 1 4 5 1 8
 4 5 2 5 4 2 8 1 7 3 6 5 1 9 3 6 4 1 9 4 1 5 2 4 9 2 4 5 1 8 1 5 1 7 2 9 2
 8 6 2 6 8 4 5 1 7 2 4 6 4]","[4 7 4 5 4 5 7 4 6 1 7 1 3 7 4 5 4 6 2 9 1 2 6 3 3 9 1 5 4 9 8 1 9 2 5 1 8
 3 8 1 5 2 5 6 3 7 3 6 5 2 9 3 7 4 1 8 2 1 2 2 4 9 2 2 5 1 8 1 5 1 7 1 8 1
 5 6 4 6 3 5 4 1 9 4 1 7 1]"
0.4258599062520631,"[2 5 4 7 4 9 7 4 8 8 1 7 9 4 5 9 4 8 4 8 1 2 6 3 2 9 1 6 4 9 1 9 1 4 5 1 8
 4 5 2 5 4 2 8 1 7 3 6 5 1 9 3 6 4 1 9 4 1 5 2 4 9 2 4 5 1 8 1 5 1 7 2 9 2
 8 6 2 6 8 4 5 1 7 2 4 6 4]","[4 7 2 5 4 6 5 4 6 1 2 7 3 4 5 5 4 6 2 9 1 1 9 1 3 9 1 5 4 9 8 1 9 2 5 1 8
 3 6 1 5 2 5 5 3 7 3 6 5 2 9 3 7 4 1 5 1 9 2 5 1 9 1 2 5 1 8 1 5 1 7 1 8 1
 5 6 4 6 3 5 4 1 5 2 1 7 1]"
0.5143536202359731,"[2 5 4 7 4 9 7 4 8 8 1 7 9 4 5 9 4 8 4 8 1 2 6 3 2 9 1 6 4 9 1 9 1 4 5 1 8
 4 5 2 5 4 2 8 1 7 3 6 5 1 9 3 6 4 1 9 4 1 5 2 4 9 2 4 5 1 8 1 5 1 7 2 9 2
 8 6 2 6 8 4 5 1 7 2 4 6 4]","[4 7 2 7 4 8 5 1 6 9 1 7 3 7 4 5 4 6 1 9 1 2 6 3 3 9 1 7 4 9 8 1 9 4 5 3 8
 3 5 1 5 2 2 5 3 7 3 6 5 2 5 3 7 4 2 5 3 9 2 5 8 9 2 2 5 1 8 1 5 1 7 1 8 3
 8 6 4 6 3 5 4 1 5 2 1 7 1]"
0.4686302803949862,"[2 5 4 7 4 9 7 4 8 8 1 7 9 4 5 9 4 8 4 8 1 2 6 3 2 9 1 6 4 9 1 9 1 4 5 1 8
 4 5 2 5 4 2 8 1 7 3 6 5 1 9 3 6 4 1 9 4 1 5 2 4 9 2 4 5 1 8 1 5 1 7 2 9 2
 8 6 2 6 8 4 5 1 7 2 4 6 4]","[4 7 4 5 4 6 4 4 3 8 1 9 4 7 4 3 4 6 2 9 1 4 9 3 3 9 1 5 4 9 2 5 1 2 5 1 8
 4 7 1 5 4 1 6 3 7 4 6 5 2 9 3 5 4 1 5 3 1 2 5 3 9 2 2 7 1 8 1 5 1 7 2 8 1
 5 6 4 6 3 4 5 1 5 4 4 5 1]"
0.4368804760961623,"[2 5 4 7 4 9 7 4 8 8 1 7 9 4 5 9 4 8 4 8 1 2 6 3 2 9 1 6 4 9 1 9 1 4 5 1 8
 4 5 2 5 4 2 8 1 7 3 6 5 1 9 3 6 4 1 9 4 1 5 2 4 9 2 4 5 1 8 1 5 1 7 2 9 2
 8 6 2 6 8 4 5 1 7 2 4 6 4]","[4 7 2 5 4 6 5 4 6 1 9 2 3 7 4 5 4 6 2 7 1 1 6 3 3 9 1 5 4 9 8 1 5 2 5 1 8
 3 5 1 5 2 1 5 3 7 3 6 5 2 9 2 5 3 1 5 3 9 2 5 8 9 2 2 5 1 8 1 5 1 7 1 8 2
 9 6 4 6 3 5 4 1 5 2 4 7 1]"
0.4660121287572268,"[2 5 4 7 4 9 7 4 8 8 1 7 9 4 5 9 4 8 4 8 1 2 6 3 2 9 1 6 4 9 1 9 1 4 5 1 8
 4 5 2 5 4 2 8 1 7 3 6 5 1 9 3 6 4 1 9 4 1 5 2 4 9 2 4 5 1 8 1 5 1 7 2 9 2
 8 6 2 6 8 4 5 1 7 2 4 6 4]","[4 7 4 5 4 6 7 4 6 5 1 9 7 4 8 5 4 6 1 9 4 2 6 3 3 9 1 5 4 9 8 1 5 2 5 1 8
 3 8 1 5 4 6 6 6 7 3 6 5 2 9 3 7 4 2 6 3 9 2 8 3 6 1 2 5 1 8 1 5 1 7 1 8 2
 5 5 4 6 3 7 4 1 5 2 1 5 1]"
0.5085061634081242,"[2 5 4 7 4 9 7 4 8 8 1 7 9 4 5 9 4 8 4 8 1 2 6 3 2 9 1 6 4 9 1 9 1 4 5 1 8
 4 5 2 5 4 2 8 1 7 3 6 5 1 9 3 6 4 1 9 4 1 5 2 4 9 2 4 5 1 8 1 5 1 7 2 9 2
 8 6 2 6 8 4 5 1 7 2 4 6 4]","[4 7 2 5 4 6 7 4 6 8 1 7 3 4 4 5 4 6 2 8 1 4 6 2 3 9 1 5 4 9 2 5 1 2 5 1 8
 4 5 1 5 2 5 5 3 7 3 6 5 1 9 3 5 4 2 5 3 8 2 5 2 6 2 2 5 1 8 2 5 1 7 2 8 2
 5 6 4 6 3 5 4 1 5 4 1 7 1]"
0.596710333965236,"[2 5 4 7 4 9 7 4 8 8 1 7 9 4 5 9 4 8 4 8 1 2 6 3 2 9 1 6 4 9 1 9 1 4 5 1 8
 4 5 2 5 4 2 8 1 7 3 6 5 1 9 3 6 4 1 9 4 1 5 2 4 9 2 4 5 1 8 1 5 1 7 2 9 2
 8 6 2 6 8 4 5 1 7 2 4 6 4]","[4 7 4 7 4 5 5 4 6 8 1 7 3 7 4 5 4 6 2 8 1 2 6 3 3 9 1 5 4 9 2 9 1 2 5 1 8
 4 5 1 5 4 5 5 9 7 3 6 5 1 9 3 7 4 2 8 1 1 7 2 4 9 2 2 5 1 8 1 5 1 7 1 8 1
 5 6 4 6 3 7 4 1 5 4 1 7 1]"
0.45101057257919996,"[2 5 4 7 4 9 7 4 8 8 1 7 9 4 5 9 4 8 4 8 1 2 6 3 2 9 1 6 4 9 1 9 1 4 5 1 8
 4 5 2 5 4 2 8 1 7 3 6 5 1 9 3 6 4 1 9 4 1 5 2 4 9 2 4 5 1 8 1 5 1 7 2 9 2
 8 6 2 6 8 4 5 1 7 2 4 6 4]","[4 7 2 5 4 6 5 3 6 3 7 2 3 7 4 5 4 6 1 9 1 2 6 3 3 9 1 5 4 9 2 5 1 2 5 1 8
 3 8 1 5 2 5 5 3 4 3 6 5 1 9 3 7 4 1 8 3 1 2 2 4 9 2 4 8 1 8 1 7 1 7 1 8 1
 5 6 4 6 3 4 4 2 5 3 1 5 1]"
0.4421233813390676,"[2 5 4 7 4 9 7 4 8 8 1 7 9 4 5 9 4 8 4 8 1 2 6 3 2 9 1 6 4 9 1 9 1 4 5 1 8
 4 5 2 5 4 2 8 1 7 3 6 5 1 9 3 6 4 1 9 4 1 5 2 4 9 2 4 5 1 8 1 5 1 7 2 9 2
 8 6 2 6 8 4 5 1 7 2 4 6 4]","[4 5 2 5 4 6 4 4 6 3 7 7 3 7 4 5 3 6 2 9 1 2 6 3 3 9 1 5 4 9 8 1 1 2 5 1 8
 3 7 1 5 2 5 5 6 7 3 6 5 2 9 1 7 4 1 5 3 2 5 2 2 6 3 2 5 1 8 1 7 1 7 1 8 1
 5 6 4 6 3 5 4 1 5 3 4 7 1]"
0.5685189900876176,"[2 5 4 7 4 9 7 4 8 8 1 7 9 4 5 9 4 8 4 8 1 2 6 3 2 9 1 6 4 9 1 9 1 4 5 1 8
 4 5 2 5 4 2 8 1 7 3 6 5 1 9 3 6 4 1 9 4 1 5 2 4 9 2 4 5 1 8 1 5 1 7 2 9 2
 8 6 2 6 8 4 5 1 7 2 4 6 4]","[4 5 4 7 2 6 7 4 6 1 1 7 3 5 4 7 4 6 2 7 1 2 6 3 3 9 1 7 4 9 2 5 1 2 5 1 8
 4 8 1 5 2 5 5 3 7 3 6 5 1 9 3 5 4 2 5 3 9 2 5 3 9 2 4 5 1 8 1 5 1 7 1 8 2
 9 6 4 6 3 5 4 1 5 2 1 5 1]"
